Customer_ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Latitude,Longitude,Population,Quarter,Referred_a_friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Score,CLTV,Churn_Category,Churn_Reason
6734-JDTTV,Male,55,No,No,Yes,Yes,1,United States,California,Manton,96059,40.4266777,-121.8504181,598,3,Yes,5,65,Offer B,Yes,33.47000122,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85000038,1267.050049,0,0,2175.550049,3442.600098,3,Stayed,No,52,6009,Others,Others
6734-PSBAW,Male,46,No,No,Yes,No,0,United States,California,Santa Fe Springs,90670,33.93356323,-118.0626144,16271,3,Yes,1,72,Offer A,Yes,1.860000014,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.54999924,1723.949951,0,0,133.9199982,1857.869995,3,Stayed,No,59,5901,Others,Others
6736-DHUQI,Female,64,No,No,Yes,Yes,3,United States,California,Fairfax,94930,37.97175217,-122.6118698,8486,3,Yes,5,67,None,Yes,3.470000029,No,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.80000305,5598.299805,0,0,232.4900055,5830.790039,4,Stayed,No,66,6072,Others,Others
6738-ISCBM,Male,55,No,No,No,No,0,United States,California,Northridge,91324,34.23820877,-118.550293,25751,3,No,0,44,None,No,0,No,Cable,17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54,2440.25,5.46999979,0,0,2434.780029,3,Stayed,No,36,4256,Others,Others
6741-EGCBI,Male,69,No,Yes,No,No,0,United States,California,Hacienda Heights,91745,33.99847031,-117.9737549,53686,3,No,0,30,None,Yes,4.039999962,Yes,Fiber Optic,14,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,90.5,2595.850098,0,0,121.1999969,2717.050049,3,Stayed,No,53,5983,Others,Others
6741-QRLUP,Female,50,No,No,No,No,0,United States,California,Olema,94950,38.05220795,-122.7755661,248,3,No,0,63,None,Yes,31.34000015,Yes,DSL,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.30000305,4995.350098,0,0,1974.420044,6969.77002,3,Stayed,No,74,5554,Others,Others
6743-HHQPF,Male,26,Yes,No,Yes,No,0,United States,California,Capay,95607,38.68165207,-122.1305695,262,3,Yes,5,42,None,No,0,No,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.10000038,1097.150024,0,0,0,1097.150024,3,Stayed,No,57,4959,Others,Others
6745-JEFZB,Male,64,No,No,Yes,No,0,United States,California,El Cajon,92019,32.78516388,-116.862648,40995,3,Yes,2,35,None,Yes,23.85000038,Yes,Fiber Optic,10,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,91.5,3236.350098,40.79000092,90,834.75,4120.310059,4,Stayed,No,78,3617,Others,Others
6746-WAUWT,Male,62,No,No,No,No,0,United States,California,Salida,95368,37.71315384,-121.0873871,12466,3,No,0,19,None,Yes,26.54000092,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.70000076,386.5,0,0,504.2600098,890.7600098,4,Stayed,No,41,4431,Others,Others
6749-UTDVX,Male,64,No,No,No,No,0,United States,California,Brownsville,95919,39.44068527,-121.2635803,1237,3,No,0,72,Offer A,Yes,10.86999989,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.6500015,7634.799805,0,0,782.6400146,8417.44043,5,Stayed,No,63,6088,Others,Others
6752-APNJL,Male,30,No,No,Yes,Yes,1,United States,California,Woodlake,93286,36.46463394,-119.0943451,8870,3,Yes,7,42,None,Yes,18.93000031,No,DSL,73,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.5,2301.149902,0,0,795.0599976,3096.209961,4,Stayed,No,57,3449,Others,Others
6754-LZUKA,Male,29,Yes,No,Yes,No,0,United States,California,Escondido,92027,33.14126587,-116.9672241,48690,3,Yes,1,61,None,Yes,23.30999947,Yes,DSL,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.90000153,4932.5,0,0,1421.910034,6354.410156,3,Stayed,No,64,4161,Others,Others
6754-WKSHP,Male,61,No,No,No,Yes,2,United States,California,Brisbane,94005,37.68469238,-122.4071198,3635,3,No,0,30,Offer C,Yes,4.269999981,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.35000038,723.2999878,0,0,128.1000061,851.4000244,3,Stayed,No,47,5915,Others,Others
6762-NSODU,Female,46,No,No,Yes,Yes,3,United States,California,Los Angeles,90015,34.03922272,-118.2662964,15140,3,Yes,9,46,None,Yes,12.68000031,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.39999962,958.1500244,0,0,583.2800293,1541.430054,4,Stayed,No,77,4630,Others,Others
6762-QVYJO,Female,25,Yes,No,Yes,Yes,3,United States,California,Acton,93510,34.5014534,-118.2078629,7831,3,Yes,8,58,Offer B,No,0,No,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.75,3624.350098,0,0,0,3624.350098,3,Stayed,No,21,4678,Others,Others
6765-MBQNU,Female,56,No,No,Yes,No,0,United States,California,Phillipsville,95559,40.18409348,-123.7454834,163,3,Yes,7,26,None,Yes,33.47000122,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26,684.0499878,0,0,870.2199707,1554.27002,5,Stayed,No,20,2244,Others,Others
6766-HFKLA,Female,60,No,No,Yes,No,0,United States,California,Cazadero,95421,38.57880783,-123.1933823,1575,3,Yes,10,56,None,Yes,10.13000011,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.1999969,5744.350098,0,0,567.2800293,6311.629883,5,Stayed,No,34,4534,Others,Others
6769-DCQLI,Male,21,Yes,No,No,No,0,United States,California,Pope Valley,94567,38.6727066,-122.4032211,494,3,No,0,52,None,Yes,49.29000092,No,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105,5426.850098,0,0,2563.080078,7989.930176,2,Churned,Yes,85,4630,Other,Don't know
6769-DYBQN,Male,77,No,Yes,No,No,0,United States,California,Clearlake,95422,38.96580505,-122.6317825,13485,3,No,0,46,None,Yes,36.77999878,No,Fiber Optic,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85,3969.399902,0,0,1691.880005,5661.279785,1,Churned,Yes,71,2097,Attitude,Attitude of support person
6770-UAYGJ,Female,23,Yes,No,Yes,Yes,2,United States,California,Lebec,93243,34.84585953,-118.8851624,1247,3,Yes,8,49,None,Yes,33.65000153,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1211.650024,0,0,1648.849976,2860.5,3,Stayed,No,35,5616,Others,Others
6770-XUAGN,Female,30,No,No,Yes,No,0,United States,California,North Hollywood,91605,34.20729446,-118.4000244,57146,3,Yes,1,1,Offer E,Yes,16.65999985,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21,21,0,0,16.65999985,37.65999985,2,Churned,Yes,90,3753,Attitude,Attitude of support person
6771-XWBDM,Female,47,No,No,Yes,No,0,United States,California,White Water,92282,33.97229385,-116.6541977,805,3,Yes,1,57,None,Yes,40.13000107,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,5921.350098,0,0,2287.409912,8208.759766,1,Churned,Yes,80,4471,Dissatisfaction,Product dissatisfaction
6772-KSATR,Male,31,No,No,No,No,0,United States,California,Eagleville,96110,41.2803421,-120.150383,132,3,No,0,1,Offer E,Yes,9.81000042,Yes,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.69999695,81.69999695,0,0,9.81000042,91.51000214,1,Churned,Yes,83,5574,Dissatisfaction,Service dissatisfaction
6772-WFQRD,Male,58,No,No,No,Yes,3,United States,California,Castella,96017,41.12110901,-122.3366165,228,3,No,0,40,Offer B,Yes,26.40999985,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.39999962,854.9000244,32.54999924,0,1056.400024,1878.75,5,Stayed,No,59,3200,Others,Others
6773-LQTVT,Female,67,No,Yes,Yes,Yes,1,United States,California,Long Beach,90803,33.7604599,-118.1297226,31352,3,Yes,8,29,None,No,0,No,DSL,20,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65000153,1025.150024,25.06999969,0,0,1000.080017,5,Stayed,No,46,4107,Others,Others
6776-TLWOI,Male,29,Yes,No,No,No,0,United States,California,Livingston,95334,37.36198807,-120.7483902,12672,3,No,0,3,Offer E,Yes,32.00999832,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85000038,64.55000305,0,0,96.02999878,160.5800018,1,Churned,Yes,93,2158,Price,Price too high
6777-TGHTM,Female,44,No,No,No,No,0,United States,California,San Francisco,94122,37.76041031,-122.4849625,55504,3,No,0,53,None,Yes,29.79999924,Yes,Fiber Optic,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.9499969,5785.5,0,0,1579.400024,7364.899902,1,Churned,Yes,90,5550,Competitor,Competitor had better devices
6778-EICRF,Male,57,No,No,Yes,Yes,1,United States,California,Clio,96106,39.74580383,-120.5808792,88,3,Yes,9,24,None,Yes,8.670000076,Yes,Cable,10,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.80000305,1821.199951,0,0,208.0800018,2029.280029,4,Stayed,No,52,5535,Others,Others
6778-JFCMK,Male,28,Yes,No,No,No,0,United States,California,Van Nuys,91405,34.20249557,-118.4480515,51348,3,No,0,24,Offer C,No,0,No,DSL,46,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,50.59999847,1288.75,0,0,0,1288.75,3,Stayed,No,32,4806,Others,Others
6784-XYJAE,Female,38,No,No,No,No,0,United States,California,Fort Irwin,92310,35.34923935,-116.7702789,9465,3,No,0,36,None,Yes,46.91999817,Yes,DSL,5,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,55.79999924,1941.5,0,70,1689.119995,3700.620117,3,Stayed,No,25,4770,Others,Others
6786-OBWQR,Female,20,Yes,No,Yes,Yes,2,United States,California,Nipomo,93444,35.05034637,-120.4896011,15405,3,Yes,8,5,None,Yes,47.90999985,No,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.84999847,356.1000061,0,0,239.5500031,595.6500244,5,Stayed,No,69,5109,Others,Others
6789-HJBWG,Female,20,Yes,No,No,No,0,United States,California,Livingston,95334,37.36198807,-120.7483902,12672,3,No,0,12,Offer D,Yes,17.13999939,No,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.40000153,611.6500244,0,90,205.6799927,907.3300171,3,Stayed,No,70,5007,Others,Others
6791-YBNAK,Male,26,Yes,No,Yes,Yes,2,United States,California,Manteca,95337,37.75082016,-121.2384262,19867,3,Yes,9,18,Offer D,No,0,No,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.54999924,467.8500061,0,0,0,467.8500061,3,Stayed,No,28,4134,Others,Others
6794-HKIAJ,Male,44,No,No,No,No,0,United States,California,Redondo Beach,90278,33.87339401,-118.3701935,37322,3,No,0,62,None,Yes,18.89999962,Yes,Fiber Optic,2,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.69999695,5586.450195,0,0,1171.800049,6758.25,3,Stayed,No,67,5496,Others,Others
6797-LNAQX,Male,34,No,No,Yes,No,0,United States,California,Poway,92064,32.98439407,-117.0134506,47969,3,Yes,1,70,Offer A,Yes,29.59000015,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,98.30000305,6859.5,0,20,2071.300049,8950.799805,2,Churned,Yes,91,4794,Competitor,Competitor had better devices
6797-UCJHZ,Female,74,No,Yes,Yes,No,0,United States,California,Simi Valley,93065,34.26944733,-118.7684708,64802,3,Yes,7,66,Offer A,Yes,25.51000023,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,104.5999985,6819.450195,0,0,1683.660034,8503.110352,3,Stayed,No,27,5722,Others,Others
6804-GDMOI,Female,39,No,No,No,No,0,United States,California,Brea,92823,33.92414474,-117.793869,1408,3,No,0,61,None,Yes,41.22999954,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.5999985,6428.399902,0,0,2515.030029,8943.429688,3,Churned,Yes,68,4183,Competitor,Competitor offered more data
6806-YDEUL,Female,67,No,Yes,No,No,0,United States,California,Sacramento,95817,38.55072021,-121.4573135,14966,3,No,0,6,Offer E,Yes,2.029999971,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,106.8000031,0,0,12.18000031,118.9800034,3,Stayed,No,77,3288,Others,Others
6807-SIWJI,Male,47,No,No,No,No,0,United States,California,Groveland,95321,37.90296936,-119.6675415,3680,3,No,0,38,Offer C,Yes,4.340000153,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.8499985,3887.25,0,0,164.9199982,4052.169922,4,Stayed,No,35,2709,Others,Others
6810-VCAEX,Female,57,No,No,No,No,0,United States,California,Los Angeles,90064,34.03725052,-118.4235764,24505,3,No,0,47,Offer B,No,0,No,DSL,3,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,39.65000153,1798.650024,0,0,0,1798.650024,4,Stayed,No,26,4670,Others,Others
6813-GZQCG,Female,21,Yes,No,Yes,Yes,1,United States,California,Milford,96121,40.18127823,-120.3929672,481,3,Yes,5,45,None,Yes,37.56999969,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.64999962,1171.300049,0,0,1690.650024,2861.949951,3,Stayed,No,63,2194,Others,Others
6814-ZPWFQ,Male,67,No,Yes,No,No,0,United States,California,Santa Clarita,91350,34.50243378,-118.4145889,40077,3,No,0,51,None,Yes,3.109999895,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25,1260.699951,0,0,158.6100006,1419.310059,4,Stayed,No,49,5896,Others,Others
6815-ABQFQ,Male,53,No,No,Yes,No,0,United States,California,Silverado,92676,33.78234482,-117.6352615,1859,3,Yes,1,56,None,Yes,14.43000031,Yes,Fiber Optic,25,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.25,6033.299805,0,0,808.0800171,6841.379883,3,Stayed,No,70,5800,Others,Others
6818-DJXAA,Female,43,No,No,No,Yes,3,United States,California,Alturas,96101,41.46887589,-120.5422897,5096,3,No,0,10,None,Yes,42.93000031,No,Fiber Optic,52,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.09999847,964.3499756,0,0,429.2999878,1393.650024,3,Stayed,No,50,3857,Others,Others
6818-WOBHJ,Female,70,No,Yes,Yes,No,0,United States,California,Fulton,95439,38.49388885,-122.7771378,476,3,Yes,1,68,Offer A,Yes,24.12999916,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.59999847,6127.600098,0,0,1640.839966,7768.439941,1,Churned,Yes,69,5651,Competitor,Competitor had better devices
6821-BUXUX,Female,28,Yes,No,No,No,0,United States,California,Temecula,92592,33.50725555,-117.0294724,46171,3,No,0,13,Offer D,Yes,17.02000046,Yes,Fiber Optic,41,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65000153,1244.5,0,0,221.2599945,1465.76001,1,Churned,Yes,65,2110,Competitor,Competitor made better offer
6821-JPCDC,Female,29,Yes,No,Yes,No,0,United States,California,Castro Valley,94552,37.72272873,-122.0215683,13212,3,Yes,4,48,None,Yes,47.63999939,No,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05000305,4692.950195,0,0,2286.719971,6979.669922,5,Stayed,No,66,5893,Others,Others
6823-SIDFQ,Male,58,No,No,No,No,0,United States,California,Parker Dam,92267,34.27387238,-114.1929016,131,3,No,0,28,Offer C,Yes,40.38999939,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.25,534.7000122,0,0,1130.920044,1665.619995,4,Stayed,No,67,5327,Others,Others
6825-UYPFK,Female,47,No,No,No,No,0,United States,California,Sun City,92586,33.70748138,-117.2000046,18161,3,No,0,23,Offer D,Yes,27.61000061,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.59999847,1758.599976,0,0,635.0300293,2393.629883,1,Churned,Yes,81,2115,Dissatisfaction,Network reliability
6827-IEAUQ,Female,46,No,No,Yes,No,0,United States,California,Los Angeles,90035,34.0518074,-118.3838425,27799,3,Yes,5,27,None,Yes,40.20999908,No,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15000153,1874.449951,0,0,1085.670044,2960.120117,3,Stayed,No,66,3213,Others,Others
6828-HMKWP,Male,24,Yes,No,Yes,Yes,1,United States,California,Berkeley,94710,37.87290192,-122.3037109,8157,3,Yes,3,12,None,Yes,49.70000076,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.04999924,262.0499878,0,0,596.4000244,858.4500122,4,Stayed,No,25,4843,Others,Others
6833-JMZYP,Female,54,No,No,No,No,0,United States,California,Hesperia,92345,34.36138535,-117.3375092,68515,3,No,0,15,None,Yes,15.27999973,No,Fiber Optic,16,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94,1505.449951,0,0,229.1999969,1734.650024,3,Stayed,No,77,4521,Others,Others
6834-NXDCA,Female,30,No,No,No,No,0,United States,California,South Dos Palos,93665,36.95973206,-120.6535187,343,3,No,0,13,None,No,0,No,DSL,53,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.89999962,300.7999878,0,0,0,300.7999878,3,Churned,Yes,82,2967,Dissatisfaction,Limited range of services
6837-HAEVO,Male,47,No,No,Yes,Yes,2,United States,California,Moreno Valley,92551,33.88274002,-117.2248764,22983,3,Yes,9,69,Offer A,Yes,22.48999977,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105,7297.75,0,0,1551.810059,8849.55957,4,Stayed,No,47,5436,Others,Others
6838-HVLXG,Female,26,Yes,No,No,No,0,United States,California,Keyes,95328,37.55562973,-120.9116516,2130,3,No,0,12,None,Yes,32.31999969,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.29999924,246.6999969,0,0,387.8399963,634.539978,3,Stayed,No,27,4177,Others,Others
6838-YAUVY,Female,26,Yes,No,No,No,0,United States,California,Petaluma,94952,38.23701859,-122.778717,31930,3,No,0,54,None,Yes,11.76000023,Yes,Fiber Optic,52,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.09999847,5064.850098,0,0,635.039978,5699.890137,3,Stayed,No,67,4825,Others,Others
6839-ITVZJ,Female,35,No,No,Yes,No,0,United States,California,Los Angeles,90037,34.00264359,-118.2875977,56709,3,Yes,1,26,None,Yes,22.32999992,Yes,DSL,13,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.04999924,1616.150024,0,0,580.5800171,2196.72998,2,Churned,Yes,71,2039,Other,Don't know
6840-RESVB,Male,38,No,No,Yes,Yes,2,United States,California,Adelanto,92301,34.66781616,-117.5361862,18980,3,Yes,1,24,Offer C,Yes,36.04999924,Yes,Cable,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,84.80000305,1990.5,48.22999954,0,865.2000122,2807.469971,3,Stayed,No,59,2140,Others,Others
6845-RGTYS,Female,29,Yes,No,Yes,No,0,United States,California,San Diego,92117,32.82508469,-117.1994247,51213,3,Yes,1,47,None,Yes,2.869999886,Yes,Fiber Optic,51,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,4533.700195,0,0,134.8899994,4668.589844,1,Churned,Yes,80,4622,Competitor,Competitor made better offer
6847-KJLTS,Female,72,No,Yes,Yes,No,0,United States,California,Frazier Park,93225,34.82766342,-118.9990692,4498,3,Yes,8,58,Offer B,Yes,47.34000015,Yes,Fiber Optic,28,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4000015,5749.799805,0,0,2745.719971,8495.519531,5,Stayed,No,64,4005,Others,Others
6848-HJTXY,Female,41,No,No,Yes,No,0,United States,California,Ontario,91761,34.03560257,-117.5915298,56280,3,Yes,8,64,Offer B,Yes,19.97999954,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45000076,1208.599976,0,0,1278.719971,2487.320068,3,Stayed,No,28,5628,Others,Others
6848-YLDFR,Male,54,No,No,Yes,Yes,2,United States,California,Gerber,96035,40.03194046,-122.1760254,3357,3,Yes,9,58,None,Yes,35.34999847,No,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.19999695,4300.799805,0,0,2050.300049,6351.100098,4,Stayed,No,46,4559,Others,Others
6849-OYAMU,Male,56,No,No,Yes,No,0,United States,California,Indio,92201,33.71389008,-116.2372589,56307,3,Yes,1,19,None,Yes,43.95000076,No,Fiber Optic,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,1888.650024,0,0,835.0499878,2723.699951,2,Churned,Yes,71,2608,Competitor,Competitor offered more data
6849-WLEYG,Male,43,No,No,No,Yes,3,United States,California,Emeryville,94608,37.8372612,-122.2876511,24589,3,No,0,1,None,Yes,11.90999985,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0,0,11.90999985,31.65999985,3,Churned,Yes,92,2611,Attitude,Attitude of support person
6851-WEFYX,Male,73,No,Yes,Yes,No,0,United States,California,Descanso,91916,32.91266251,-116.6353836,1587,3,Yes,4,35,None,Yes,2.119999886,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.8000031,3437.5,0,0,74.19999695,3511.699951,5,Stayed,No,38,3318,Others,Others
6854-EXGSF,Female,37,No,No,No,No,0,United States,California,Mt Baldy,91759,34.23131943,-117.6620331,47,3,No,0,8,Offer E,Yes,8.729999542,Yes,DSL,28,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,573.1500244,0,0,69.83999634,642.9899902,3,Stayed,No,38,3033,Others,Others
6855-VLGOS,Male,51,No,No,Yes,Yes,1,United States,California,Guerneville,95446,38.52576065,-123.0133438,4913,3,Yes,5,72,None,Yes,37.11000061,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.54999924,1432.550049,0,0,2671.919922,4104.470215,5,Stayed,No,41,5809,Others,Others
6857-TKDJV,Male,60,No,No,Yes,Yes,2,United States,California,Strawberry Valley,95981,39.58457947,-121.0932541,101,3,Yes,6,67,None,Yes,14.40999985,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.64999962,1620.449951,0,0,965.4699707,2585.919922,5,Stayed,No,62,4444,Others,Others
6857-VWJDT,Female,45,No,No,No,No,0,United States,California,Santa Cruz,95060,36.99345016,-122.0988617,43192,3,No,0,1,Offer E,Yes,32.33000183,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.65000153,95.65000153,0,0,32.33000183,127.9800034,2,Churned,Yes,87,3473,Attitude,Attitude of service provider
6859-QNXIQ,Female,43,No,No,Yes,Yes,5,United States,California,Costa Mesa,92626,33.67859268,-117.9054718,48207,3,Yes,10,72,None,Yes,26.31999969,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.0999985,8248.5,0,0,1895.040039,10143.54004,3,Stayed,No,23,5308,Others,Others
6859-RKMZJ,Male,38,No,No,Yes,No,0,United States,California,Vallejo,94589,38.16131973,-122.2715912,42209,3,Yes,6,11,None,Yes,44.20000076,No,DSL,15,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.04999924,608.1500244,0,0,486.2000122,1094.349976,3,Stayed,No,21,2762,Others,Others
6860-YRJZP,Male,66,No,Yes,No,No,0,United States,California,Sacramento,95820,38.53507996,-121.4441452,37031,3,No,0,9,Offer E,Yes,39.77000046,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05000305,678.4500122,0,0,357.9299927,1036.380005,5,Stayed,No,51,2003,Others,Others
6861-OKBCE,Female,62,No,No,No,Yes,3,United States,California,Seal Beach,90740,33.7546196,-118.0711288,24180,3,No,0,11,Offer D,Yes,33.06000137,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.10000038,221.3500061,0,0,363.6600037,585.0100098,2,Churned,Yes,95,4500,Attitude,Attitude of support person
6861-XWTWQ,Male,71,No,Yes,Yes,No,0,United States,California,Napa,94559,38.23238754,-122.3249435,26894,3,Yes,1,7,None,Yes,42.91999817,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.4500122,0,0,300.4400024,965.8900146,2,Churned,Yes,90,2487,Attitude,Attitude of support person
6862-CQUMB,Male,28,Yes,No,No,No,0,United States,California,San Diego,92126,32.88692474,-117.1521606,74232,3,No,0,37,None,Yes,21.84000015,No,Fiber Optic,41,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.09999847,3646.800049,0,0,808.0800171,4454.879883,4,Stayed,No,75,2640,Others,Others
6865-JZNKO,Female,25,Yes,No,No,No,0,United States,California,Los Angeles,90027,34.12719345,-118.2956467,48727,3,No,0,30,None,Yes,19.40999985,No,Cable,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.29999924,1530.599976,0,0,582.2999878,2112.899902,4,Stayed,No,65,2725,Others,Others
6867-ACCZI,Female,34,No,No,Yes,Yes,3,United States,California,Bethel Island,94511,38.05055618,-121.6469269,2379,3,Yes,1,24,Offer C,No,0,No,DSL,75,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.150024,0,0,0,1208.150024,3,Stayed,No,47,3303,Others,Others
